Fecha_Hora,Tipo_Mensaje,ID_Nodo,Msg_ID,Paquetes_Perdidos,Perdida_%,Hum_Local_%,Hum_Global_%,Urgencia_Riego,Estado_CNP,Valvula,Temp_C,Luz_%,Estres_Evap,Nivel_Tanque_%,Vecinos_Red,Alerta_Sensor,Alerta_Valvula,Latencia_Subasta_ms,Error_Cuadratico_Consenso,Violacion_Exclusion_Mutua,Tiempo_Recuperacion_s,Consumo_Estimado_mAh
2026-07-02 19:48:16,consenso,3895648541,106701,0,0.0,80,89.58,17.62,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,91.8571,NO,N/A,0.057641
2026-07-02 19:48:17,consenso,3361403025,106701,0,0.0,91,90.54,15.56,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,0.2144,NO,N/A,0.047807
2026-07-02 19:48:18,consenso,145078341,106703,0,0.0,71,90.48,15.94,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,379.5261,NO,N/A,0.055658
2026-07-02 19:48:18,consenso,3895648541,106702,0,0.0,81,90.65,17.18,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,93.1594,NO,N/A,0.056113
2026-07-02 19:48:19,consenso,3361403025,106702,0,0.0,91,90.55,15.56,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,0.2009,NO,N/A,0.054401
2026-07-02 19:48:20,consenso,145078341,106704,0,0.0,72,91.04,16.33,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,362.5841,NO,N/A,0.063151
2026-07-02 19:48:20,consenso,3895648541,106703,0,0.0,82,91.08,16.75,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,82.5238,NO,N/A,0.058446
2026-07-02 19:48:21,consenso,3361403025,106703,0,0.0,91,90.81,15.56,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,0.0371,NO,N/A,0.069147
2026-07-02 19:48:22,consenso,145078341,106705,0,0.0,70,89.99,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,399.7492,NO,N/A,0.05644
2026-07-02 19:48:23,consenso,3895648541,106704,0,0.0,81,90.5,17.18,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,90.3332,NO,N/A,0.058152
2026-07-02 19:48:23,consenso,3361403025,106704,0,0.0,90,90.03,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,0.0008,NO,N/A,0.044395
2026-07-02 19:48:24,consenso,145078341,106706,0,0.0,70,90.13,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,405.2173,NO,N/A,0.0479
2026-07-02 19:48:24,consenso,3895648541,106705,0,0.0,82,90.76,16.75,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,76.697,NO,N/A,0.046304
2026-07-02 19:48:25,consenso,3361403025,106705,0,0.0,91,90.74,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,0.0697,NO,N/A,0.053501
2026-07-02 19:48:26,consenso,3895648541,106706,0,0.0,82,90.6,16.75,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,73.88,NO,N/A,0.045268
2026-07-02 19:48:26,consenso,145078341,106707,0,0.0,71,90.9,15.94,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,395.9244,NO,N/A,0.062576
2026-07-02 19:48:27,consenso,3361403025,106706,0,0.0,89,89.74,15.56,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,0.5496,NO,N/A,0.062399
2026-07-02 19:48:28,consenso,145078341,106708,0,0.0,71,90.53,15.94,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,381.542,NO,N/A,0.044743
2026-07-02 19:48:29,consenso,3895648541,106707,0,0.0,81,89.96,17.18,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,80.2363,NO,N/A,0.084369
2026-07-02 19:48:29,consenso,3361403025,106707,0,0.0,90,90.49,15.56,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,0.2433,NO,N/A,0.061584
2026-07-02 19:48:30,consenso,3895648541,106708,0,0.0,81,90.24,17.18,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,85.2915,NO,N/A,0.031802
2026-07-02 19:48:31,consenso,145078341,106709,0,0.0,72,90.95,16.33,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,359.0536,NO,N/A,0.074659
2026-07-02 19:48:31,consenso,3361403025,106708,0,0.0,89,90.04,15.56,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,1.0871,NO,N/A,0.04621
2026-07-02 19:48:32,consenso,145078341,106710,0,0.0,73,91.04,16.75,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,325.5805,NO,N/A,0.038894
2026-07-02 19:48:32,consenso,3895648541,106709,0,0.0,83,91.37,16.33,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,69.9818,NO,N/A,0.061341
2026-07-02 19:48:33,consenso,3361403025,106709,0,0.0,92,92.12,15.56,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,0.0153,NO,N/A,0.052111
2026-07-02 19:48:34,consenso,3895648541,106710,0,0.0,82,90.97,16.75,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,80.5442,NO,N/A,0.046155
2026-07-02 19:48:34,consenso,145078341,106711,0,0.0,74,91.8,17.18,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,316.7158,NO,N/A,0.063735
2026-07-02 19:48:35,consenso,3361403025,106710,0,0.0,89,90.25,15.56,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,1.5741,NO,N/A,0.056712
2026-07-02 19:48:36,consenso,145078341,106712,0,0.0,72,90.21,16.33,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,331.4428,NO,N/A,0.045794
2026-07-02 19:48:37,consenso,3895648541,106711,0,0.0,81,90.5,17.18,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,90.2521,NO,N/A,0.081946
2026-07-02 19:48:38,consenso,3361403025,106711,0,0.0,90,90.8,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,0.646,NO,N/A,0.090595
2026-07-02 19:48:38,consenso,3895648541,106712,0,0.0,81,90.5,17.18,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,90.2952,NO,N/A,0.040565
2026-07-02 19:48:38,consenso,145078341,106713,0,0.0,72,90.43,16.33,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,339.6395,NO,N/A,0.067713
2026-07-02 19:48:39,consenso,3361403025,106712,0,0.0,90,90.63,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,0.403,NO,N/A,0.018214
2026-07-02 19:48:40,consenso,3895648541,106713,0,0.0,82,91.02,16.75,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,81.3101,NO,N/A,0.045469
2026-07-02 19:48:40,consenso,145078341,106714,0,0.0,70,89.63,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,385.245,NO,N/A,0.053735
2026-07-02 19:48:41,consenso,3361403025,106713,0,0.0,88,89.48,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,2.1863,NO,N/A,0.056313
2026-07-02 19:48:42,consenso,145078341,106715,0,0.0,70,89.94,15.56,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,397.5151,NO,N/A,0.053574
2026-07-02 19:48:42,consenso,3895648541,106714,0,0.0,81,89.79,17.18,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,77.1792,NO,N/A,0.070493
2026-07-02 19:48:43,consenso,3361403025,106714,0,0.0,90,90.67,15.56,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,0.449,NO,N/A,0.055813
2026-07-02 19:48:44,consenso,145078341,106716,0,0.0,71,90.58,15.94,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,383.4821,NO,N/A,0.048085
2026-07-02 19:48:44,consenso,3895648541,106715,0,0.0,81,90.04,17.18,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,81.8037,NO,N/A,0.048326
2026-07-02 19:48:45,consenso,3361403025,106715,0,0.0,90,90.49,15.56,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,0.2419,NO,N/A,0.054562
2026-07-02 19:48:46,consenso,3895648541,106716,0,0.0,81,90.29,17.18,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,86.3208,NO,N/A,0.047473
2026-07-02 19:48:47,consenso,145078341,106717,0,0.0,71,90.49,15.94,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,379.7443,NO,N/A,0.098874
2026-07-02 19:48:48,consenso,3361403025,106716,0,0.0,90,90.44,15.56,0,0,18.5,0,7.78,41.29778,2,False,False,N/A,0.194,NO,N/A,0.080758
2026-07-02 19:48:48,consenso,145078341,106718,0,0.0,71,90.43,15.94,0,0,18.5,0,7.78,41.29778,2,False,False,N/A,377.3827,NO,N/A,0.025476
2026-07-02 19:48:49,consenso,3895648541,106717,0,0.0,79,89.38,18.07,0,0,18.5,0,7.78,41.29778,2,False,False,N/A,107.6884,NO,N/A,0.085008
2026-07-02 19:48:49,consenso,3361403025,106717,0,0.0,91,90.67,15.56,0,0,18.5,0,7.78,41.29778,2,False,False,N/A,0.1082,NO,N/A,0.038877
2026-07-02 19:48:50,consenso,145078341,106719,0,0.0,70,89.73,15.56,0,0,18.5,0,7.78,41.29778,2,False,False,N/A,389.0863,NO,N/A,0.042562
2026-07-02 19:48:50,consenso,3895648541,106718,0,0.0,81,90.96,17.18,0,0,18.5,0,7.78,41.29778,2,False,False,N/A,99.2616,NO,N/A,0.032015
2026-07-02 19:48:52,consenso,3361403025,106718,0,0.0,91,90.51,15.56,0,0,18.5,0,7.78,41.29778,2,False,False,N/A,0.2424,NO,N/A,0.067186
2026-07-02 19:48:52,consenso,145078341,106720,0,0.0,70,90.23,15.56,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,409.265,NO,N/A,0.063401
2026-07-02 19:48:52,consenso,3895648541,106719,0,0.0,80,90.04,17.62,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,100.7962,NO,N/A,0.056995
2026-07-02 19:48:55,consenso,3361403025,106719,0,0.0,90,89.82,15.56,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,0.0319,NO,N/A,0.084095
2026-07-02 19:48:55,consenso,3895648541,106720,0,0.0,81,90.53,17.18,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,90.8739,NO,N/A,0.075877
2026-07-02 19:48:55,consenso,145078341,106721,0,0.0,71,90.7,15.94,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,388.2346,NO,N/A,0.075943
2026-07-02 19:48:55,consenso,3361403025,106720,0,0.0,90,90.22,15.56,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,0.0483,NO,N/A,0.011667
2026-07-02 19:48:56,consenso,3895648541,106721,0,0.0,80,90.0,17.62,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,99.945,NO,N/A,0.02571
2026-07-02 19:48:56,consenso,145078341,106722,0,0.0,70,89.91,15.56,0,0,18.7,0,7.78,41.31667,2,False,False,N/A,396.2528,NO,N/A,0.042016
2026-07-02 19:48:57,consenso,3361403025,106721,0,0.0,89,89.59,15.56,0,0,18,0,7.78,41.31667,2,False,False,N/A,0.3431,NO,N/A,0.053218
2026-07-02 19:48:58,consenso,3895648541,106722,0,0.0,80,89.87,17.62,0,0,18,0,7.78,41.31667,2,False,False,N/A,97.4479,NO,N/A,0.067307
2026-07-02 19:48:58,consenso,145078341,106723,0,0.0,71,90.32,15.94,0,0,18,0,7.78,41.31667,2,False,False,N/A,373.1608,NO,N/A,0.05615
2026-07-02 19:48:59,consenso,3361403025,106722,0,0.0,90,90.34,15.56,0,0,18,0,7.78,41.31667,2,False,False,N/A,0.1157,NO,N/A,0.052932
2026-07-02 19:49:00,consenso,3895648541,106723,0,0.0,82,91.1,16.75,0,0,18,0,7.78,41.31667,2,False,False,N/A,82.8127,NO,N/A,0.061187
2026-07-02 19:49:01,consenso,145078341,106724,0,0.0,73,91.52,16.75,0,0,18,0,7.78,41.31667,2,False,False,N/A,342.9441,NO,N/A,0.06405
2026-07-02 19:49:01,consenso,3361403025,106723,0,0.0,91,91.32,15.56,0,0,18,0,7.78,41.31667,2,False,False,N/A,0.1055,NO,N/A,0.063189
2026-07-02 19:49:03,consenso,3895648541,106724,0,0.0,81,90.76,17.18,0,0,18.4,0,7.78,41.33556,2,False,False,N/A,95.2763,NO,N/A,0.066048
2026-07-02 19:49:03,consenso,145078341,106725,0,0.0,72,90.78,16.33,0,0,18.4,0,7.78,41.33556,2,False,False,N/A,352.7188,NO,N/A,0.05805
2026-07-02 19:49:03,consenso,3361403025,106724,0,0.0,90,90.55,15.56,0,0,18.4,0,7.78,41.33556,2,False,False,N/A,0.3001,NO,N/A,0.050666
2026-07-02 19:49:05,consenso,145078341,106726,0,0.0,70,89.72,15.56,0,0,18.4,0,7.78,41.33556,2,False,False,N/A,388.7841,NO,N/A,0.048788
2026-07-02 19:49:05,consenso,3895648541,106725,0,0.0,81,90.71,17.18,0,0,18.4,0,7.78,41.33556,2,False,False,N/A,94.3354,NO,N/A,0.059121
2026-07-02 19:49:05,consenso,3361403025,106725,0,0.0,90,90.38,15.56,0,0,18.4,0,7.78,41.33556,2,False,False,N/A,0.1455,NO,N/A,0.063002
2026-07-02 19:49:06,consenso,3895648541,106726,0,0.0,82,90.88,16.75,0,0,18.4,0,7.78,41.33556,2,False,False,N/A,78.8738,NO,N/A,0.024169
2026-07-02 19:49:06,consenso,145078341,106727,0,0.0,74,92.17,17.18,0,0,18.4,0,7.78,41.33556,2,False,False,N/A,330.3106,NO,N/A,0.041492
2026-07-02 19:49:07,consenso,3361403025,106726,0,0.0,91,91.45,15.56,0,0,18,0,7.78,41.33556,2,False,False,N/A,0.2067,NO,N/A,0.04882
2026-07-02 19:49:08,consenso,3895648541,106727,0,0.0,83,91.85,16.33,0,0,18,0,7.78,41.33556,2,False,False,N/A,78.2837,NO,N/A,0.062055
2026-07-02 19:49:08,consenso,145078341,106728,0,0.0,72,90.91,16.33,0,0,18,0,7.78,41.33556,2,False,False,N/A,357.6951,NO,N/A,0.062733
2026-07-02 19:49:09,consenso,3361403025,106727,0,0.0,91,91.42,15.56,0,0,18,0,7.78,41.33556,2,False,False,N/A,0.1743,NO,N/A,0.053449
2026-07-02 19:49:11,consenso,3895648541,106728,0,0.0,82,91.01,16.75,0,0,18,0,7.78,41.33556,2,False,False,N/A,81.1167,NO,N/A,0.067718
2026-07-02 19:49:11,consenso,145078341,106729,0,0.0,72,91.06,16.33,0,0,18,0,7.78,41.33556,2,False,False,N/A,363.3751,NO,N/A,0.074237
2026-07-02 19:49:11,consenso,3361403025,106728,0,0.0,90,90.73,15.56,0,0,18,0,7.78,41.33556,2,False,False,N/A,0.527,NO,N/A,0.065888
2026-07-02 19:49:12,consenso,3895648541,106729,0,0.0,80,89.95,17.62,0,0,18.3,0,7.78,41.31667,2,False,False,N/A,99.0091,NO,N/A,0.038996
2026-07-02 19:49:13,consenso,145078341,106730,0,0.0,73,91.2,16.75,0,0,18.3,0,7.78,41.31667,2,False,False,N/A,331.2498,NO,N/A,0.045248
2026-07-02 19:49:13,consenso,3361403025,106729,0,0.0,89,90.15,15.56,0,0,18.3,0,7.78,41.31667,2,False,False,N/A,1.3239,NO,N/A,0.04536
2026-07-02 19:49:14,consenso,3895648541,106730,0,0.0,81,90.81,17.18,0,0,18.3,0,7.78,41.31667,2,False,False,N/A,96.2928,NO,N/A,0.058063
2026-07-02 19:49:15,consenso,145078341,106731,0,0.0,72,90.34,16.33,0,0,18.3,0,7.78,41.31667,2,False,False,N/A,336.393,NO,N/A,0.067776
2026-07-02 19:49:16,consenso,3361403025,106730,0,0.0,91,91.36,15.56,0,0,18.3,0,7.78,41.31667,2,False,False,N/A,0.1323,NO,N/A,0.07851
2026-07-02 19:49:17,consenso,3895648541,106731,0,0.0,81,90.83,17.18,0,0,18.3,0,7.78,41.31667,2,False,False,N/A,96.681,NO,N/A,0.072345
2026-07-02 19:49:17,consenso,145078341,106732,0,0.0,73,91.22,16.75,0,0,18.3,0,7.78,41.31667,2,False,False,N/A,331.9546,NO,N/A,0.043067
2026-07-02 19:49:17,consenso,3361403025,106731,0,0.0,90,90.69,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,0.483,NO,N/A,0.041192
2026-07-02 19:49:18,consenso,3895648541,106732,0,0.0,82,91.39,16.75,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,88.2655,NO,N/A,0.038502
2026-07-02 19:49:18,consenso,145078341,106733,0,0.0,72,90.63,16.33,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,347.1622,NO,N/A,0.045592
2026-07-02 19:49:19,consenso,3361403025,106732,0,0.0,91,91.35,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,0.1255,NO,N/A,0.047603
2026-07-02 19:49:20,consenso,3895648541,106733,0,0.0,81,90.69,17.18,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,93.9762,NO,N/A,0.051769
2026-07-02 19:49:20,consenso,145078341,106734,0,0.0,70,89.83,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,393.1595,NO,N/A,0.058256
2026-07-02 19:49:21,consenso,3361403025,106733,0,0.0,90,90.31,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,0.0947,NO,N/A,0.060025
2026-07-02 19:49:22,consenso,145078341,106735,0,0.0,71,90.66,15.94,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,386.6961,NO,N/A,0.04874
2026-07-02 19:49:23,consenso,3895648541,106734,0,0.0,81,90.38,17.18,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,88.0043,NO,N/A,0.085642
2026-07-02 19:49:23,consenso,3361403025,106734,0,0.0,91,90.92,15.56,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,0.0072,NO,N/A,0.057812
2026-07-02 19:49:24,consenso,145078341,106736,0,0.0,71,90.66,15.94,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,386.3733,NO,N/A,0.065312
2026-07-02 19:49:25,consenso,3895648541,106735,0,0.0,82,91.09,16.75,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,82.5461,NO,N/A,0.049201
2026-07-02 19:49:25,consenso,3361403025,106735,0,0.0,91,90.89,15.56,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,0.0114,NO,N/A,0.051632
2026-07-02 19:49:26,consenso,145078341,106737,0,0.0,72,91.32,16.33,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,373.3721,NO,N/A,0.041584
2026-07-02 19:49:27,consenso,3895648541,106736,0,0.0,82,90.93,16.75,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,79.747,NO,N/A,0.053513
2026-07-02 19:49:27,consenso,3361403025,106736,0,0.0,90,90.51,15.56,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,0.2599,NO,N/A,0.058323
2026-07-02 19:49:29,consenso,145078341,106738,0,0.0,73,91.52,16.75,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,343.0423,NO,N/A,0.07769
2026-07-02 19:49:29,consenso,3895648541,106737,0,0.0,82,90.92,16.75,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,79.6239,NO,N/A,0.066967
2026-07-02 19:49:29,consenso,3361403025,106737,0,0.0,89,90.37,15.56,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,1.8661,NO,N/A,0.050948
2026-07-02 19:49:30,consenso,145078341,106739,0,0.0,71,90.08,15.94,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,364.1617,NO,N/A,0.043223
2026-07-02 19:49:31,consenso,3895648541,106738,0,0.0,82,90.93,16.75,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,79.8069,NO,N/A,0.048209
2026-07-02 19:49:32,consenso,3361403025,106738,0,0.0,90,90.94,15.56,0,0,18.7,0,7.78,41.33556,2,False,False,N/A,0.8783,NO,N/A,0.069821
2026-07-02 19:49:32,consenso,3895648541,106739,0,0.0,81,90.22,17.18,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,85.0412,NO,N/A,0.034859
2026-07-02 19:49:32,consenso,145078341,106740,0,0.0,72,90.83,16.33,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,354.6156,NO,N/A,0.05444
2026-07-02 19:49:33,consenso,3361403025,106739,0,0.0,90,90.73,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,0.5356,NO,N/A,0.038852
2026-07-02 19:49:34,consenso,3895648541,106740,0,0.0,82,91.0,16.75,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,81.0299,NO,N/A,0.061912
2026-07-02 19:49:35,consenso,145078341,106741,0,0.0,71,90.35,15.94,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,374.3834,NO,N/A,0.067684
2026-07-02 19:49:35,consenso,3361403025,106740,0,0.0,90,90.7,15.56,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,0.495,NO,N/A,0.059256
2026-07-02 19:49:36,consenso,3895648541,106741,0,0.0,83,91.26,16.33,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,68.2932,NO,N/A,0.045408
2026-07-02 19:49:36,consenso,145078341,106742,0,0.0,71,90.67,15.94,0,0,18.2,0,7.78,41.31667,2,False,False,N/A,386.7665,NO,N/A,0.04084
2026-07-02 19:49:37,consenso,3361403025,106741,0,0.0,90,90.83,15.56,0,0,18.6,0,7.78,41.31667,2,False,False,N/A,0.6962,NO,N/A,0.052506
2026-07-02 19:49:38,consenso,3895648541,106742,0,0.0,82,90.51,16.75,0,0,18.6,0,7.78,41.31667,2,False,False,N/A,72.3719,NO,N/A,0.053848
2026-07-02 19:49:38,consenso,145078341,106743,0,0.0,71,90.67,15.94,0,0,18.6,0,7.78,41.31667,2,False,False,N/A,386.853,NO,N/A,0.054204
2026-07-02 19:49:39,consenso,3361403025,106742,0,0.0,90,90.71,15.56,0,0,18.6,0,7.78,41.31667,2,False,False,N/A,0.5057,NO,N/A,0.055304
2026-07-02 19:49:40,consenso,3895648541,106743,0,0.0,82,90.6,16.75,0,0,18.6,0,7.78,41.31667,2,False,False,N/A,73.9344,NO,N/A,0.056803
2026-07-02 19:49:40,consenso,145078341,106744,0,0.0,72,91.16,16.33,0,0,18.6,0,7.78,41.31667,2,False,False,N/A,367.1707,NO,N/A,0.055919
2026-07-02 19:49:41,consenso,3361403025,106743,0,0.0,90,90.8,15.56,0,0,18.6,0,7.78,41.31667,2,False,False,N/A,0.633,NO,N/A,0.055582
2026-07-02 19:49:42,consenso,3895648541,106744,0,0.0,82,90.79,16.75,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,77.2391,NO,N/A,0.05452
2026-07-02 19:49:42,consenso,145078341,106745,0,0.0,69,89.48,15.56,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,419.3034,NO,N/A,0.054681
2026-07-02 19:49:43,consenso,3361403025,106744,0,0.0,89,89.96,15.56,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,0.9296,NO,N/A,0.055296
2026-07-02 19:49:44,consenso,3895648541,106745,0,0.0,82,90.25,16.75,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,68.1378,NO,N/A,0.057543
2026-07-02 19:49:44,consenso,145078341,106746,0,0.0,72,91.29,16.33,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,372.2253,NO,N/A,0.058471
2026-07-02 19:49:45,consenso,3361403025,106745,0,0.0,91,91.37,15.56,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,0.1362,NO,N/A,0.055876
2026-07-02 19:49:46,consenso,3895648541,106746,0,0.0,82,90.79,16.75,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,77.3137,NO,N/A,0.055292
2026-07-02 19:49:46,consenso,145078341,106747,0,0.0,71,90.69,15.94,0,0,18.6,0,7.78,41.33556,2,False,False,N/A,387.5792,NO,N/A,0.052684
2026-07-02 19:49:47,consenso,3361403025,106746,0,0.0,91,91.05,15.56,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,0.003,NO,N/A,0.06389
2026-07-02 19:49:48,consenso,3895648541,106747,0,0.0,83,91.33,16.33,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,69.4186,NO,N/A,0.057623
2026-07-02 19:49:48,consenso,145078341,106748,0,0.0,70,90.44,15.56,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,417.7969,NO,N/A,0.057013
2026-07-02 19:49:50,consenso,3361403025,106747,0,0.0,91,90.97,15.56,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,0.0009,NO,N/A,0.062951
2026-07-02 19:49:50,consenso,3895648541,106748,0,0.0,80,89.52,17.62,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,90.6011,NO,N/A,0.053773
2026-07-02 19:49:50,consenso,145078341,106749,0,0.0,71,90.84,15.94,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,393.7133,NO,N/A,0.055964
2026-07-02 19:49:52,consenso,3361403025,106748,0,0.0,91,90.58,15.56,0,0,18.5,0,7.78,41.31667,2,False,False,N/A,0.1804,NO,N/A,0.070187
2026-07-02 19:49:52,consenso,3895648541,106749,0,0.0,81,90.61,17.18,0,0,18.9,0,7.78,41.33556,2,False,False,N/A,92.4211,NO,N/A,0.069216
2026-07-02 19:49:52,consenso,145078341,106750,0,0.0,72,91.22,16.33,0,0,18.9,0,7.78,41.33556,2,False,False,N/A,369.3438,NO,N/A,0.061419
2026-07-02 19:49:53,consenso,3361403025,106749,0,0.0,90,90.25,15.56,0,0,18.9,0,7.78,41.33556,2,False,False,N/A,0.0603,NO,N/A,0.034751
2026-07-02 19:49:55,consenso,3895648541,106750,0,0.0,81,90.67,17.18,0,0,18.9,0,7.78,41.33556,2,False,False,N/A,93.5627,NO,N/A,0.066556
2026-07-02 19:49:55,consenso,145078341,106751,0,0.0,71,90.34,15.94,0,0,18.9,0,7.78,41.33556,2,False,False,N/A,373.9876,NO,N/A,0.074969
2026-07-02 19:49:55,consenso,3361403025,106750,0,0.0,89,89.88,15.56,0,0,18.9,0,7.78,41.33556,2,False,False,N/A,0.7668,NO,N/A,0.057649
2026-07-02 19:49:57,consenso,145078341,106752,0,0.0,70,89.81,15.56,0,0,18.9,0,7.78,41.33556,2,False,False,N/A,392.2974,NO,N/A,0.052961
2026-07-02 19:49:57,consenso,3895648541,106751,0,0.0,81,90.39,17.18,0,0,18.9,0,7.78,41.33556,2,False,False,N/A,88.1721,NO,N/A,0.068916
2026-07-02 19:49:57,consenso,3361403025,106751,0,0.0,90,90.49,15.56,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,0.2371,NO,N/A,0.05298
2026-07-02 19:49:58,consenso,3895648541,106752,0,0.0,80,89.77,17.62,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,95.4209,NO,N/A,0.019518
2026-07-02 19:49:58,consenso,145078341,106753,0,0.0,70,89.97,15.56,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,398.6843,NO,N/A,0.033561
2026-07-02 19:50:00,consenso,3361403025,106752,0,0.0,90,90.18,15.56,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,0.0315,NO,N/A,0.06154
2026-07-02 19:50:00,consenso,3895648541,106753,0,0.0,81,90.42,17.18,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,88.7419,NO,N/A,0.060677
2026-07-02 19:50:00,consenso,145078341,106754,0,0.0,69,89.63,15.56,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,425.7186,NO,N/A,0.062502
2026-07-02 19:50:02,consenso,3361403025,106753,0,0.0,90,90.1,15.56,0,0,18.5,0,7.78,41.33556,2,False,False,N/A,0.0104,NO,N/A,0.056195
2026-07-02 19:50:02,consenso,3895648541,106754,0,0.0,81,90.14,17.18,0,0,18.8,0,7.78,41.33556,2,False,False,N/A,83.6105,NO,N/A,0.060217
